experiment,feature_set,model,class,precision,recall,f1-score,support
single_SAVEE,full,rbf_svm,disgust,0.75,0.3333333333333333,0.46153846153846156,9.0
single_SAVEE,full,rbf_svm,accuracy,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.6984126984126984
single_SAVEE,full,rbf_svm,macro avg,0.6962121212121213,0.6574074074074073,0.6600242121139955,63.0
single_SAVEE,full,rbf_svm,weighted avg,0.7071428571428571,0.6984126984126984,0.6871636103834246,63.0
single_TESS,mfcc,dummy_most_frequent,neutral,0.16666666666666666,1.0,0.2857142857142857,60.0
single_TESS,mfcc,dummy_most_frequent,happy,0.0,0.0,0.0,60.0
single_TESS,mfcc,dummy_most_frequent,sad,0.0,0.0,0.0,60.0
single_TESS,mfcc,dummy_most_frequent,angry,0.0,0.0,0.0,60.0
single_TESS,mfcc,dummy_most_frequent,fear,0.0,0.0,0.0,60.0
single_TESS,mfcc,dummy_most_frequent,disgust,0.0,0.0,0.0,60.0
single_TESS,mfcc,dummy_most_frequent,accuracy,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
single_TESS,mfcc,dummy_most_frequent,macro avg,0.027777777777777776,0.16666666666666666,0.047619047619047616,360.0
single_TESS,mfcc,dummy_most_frequent,weighted avg,0.027777777777777776,0.16666666666666666,0.047619047619047616,360.0
single_TESS,mfcc,logistic_regression,neutral,1.0,1.0,1.0,60.0
single_TESS,mfcc,logistic_regression,happy,1.0,1.0,1.0,60.0
single_TESS,mfcc,logistic_regression,sad,1.0,1.0,1.0,60.0
single_TESS,mfcc,logistic_regression,angry,1.0,1.0,1.0,60.0
single_TESS,mfcc,logistic_regression,fear,1.0,1.0,1.0,60.0
single_TESS,mfcc,logistic_regression,disgust,1.0,1.0,1.0,60.0
single_TESS,mfcc,logistic_regression,accuracy,1.0,1.0,1.0,1.0
single_TESS,mfcc,logistic_regression,macro avg,1.0,1.0,1.0,360.0
single_TESS,mfcc,logistic_regression,weighted avg,1.0,1.0,1.0,360.0
single_TESS,mfcc,linear_svm,neutral,1.0,1.0,1.0,60.0
single_TESS,mfcc,linear_svm,happy,1.0,1.0,1.0,60.0
single_TESS,mfcc,linear_svm,sad,1.0,1.0,1.0,60.0
single_TESS,mfcc,linear_svm,angry,1.0,1.0,1.0,60.0
single_TESS,mfcc,linear_svm,fear,1.0,1.0,1.0,60.0
single_TESS,mfcc,linear_svm,disgust,1.0,1.0,1.0,60.0
single_TESS,mfcc,linear_svm,accuracy,1.0,1.0,1.0,1.0
single_TESS,mfcc,linear_svm,macro avg,1.0,1.0,1.0,360.0
single_TESS,mfcc,linear_svm,weighted avg,1.0,1.0,1.0,360.0
single_TESS,mfcc,random_forest,neutral,0.967741935483871,1.0,0.9836065573770492,60.0
single_TESS,mfcc,random_forest,happy,1.0,1.0,1.0,60.0
single_TESS,mfcc,random_forest,sad,1.0,1.0,1.0,60.0
single_TESS,mfcc,random_forest,angry,1.0,1.0,1.0,60.0
single_TESS,mfcc,random_forest,fear,1.0,1.0,1.0,60.0
single_TESS,mfcc,random_forest,disgust,1.0,0.9666666666666667,0.9830508474576272,60.0
single_TESS,mfcc,random_forest,accuracy,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9944444444444445
single_TESS,mfcc,random_forest,macro avg,0.9946236559139785,0.9944444444444445,0.9944429008057795,360.0
single_TESS,mfcc,random_forest,weighted avg,0.9946236559139785,0.9944444444444445,0.9944429008057796,360.0
single_TESS,mfcc,extra_trees,neutral,1.0,1.0,1.0,60.0
single_TESS,mfcc,extra_trees,happy,1.0,1.0,1.0,60.0
single_TESS,mfcc,extra_trees,sad,0.9836065573770492,1.0,0.9917355371900827,60.0
single_TESS,mfcc,extra_trees,angry,1.0,1.0,1.0,60.0
single_TESS,mfcc,extra_trees,fear,1.0,1.0,1.0,60.0
single_TESS,mfcc,extra_trees,disgust,1.0,0.9833333333333333,0.9915966386554622,60.0
single_TESS,mfcc,extra_trees,accuracy,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222
single_TESS,mfcc,extra_trees,macro avg,0.9972677595628415,0.9972222222222222,0.9972220293075909,360.0
single_TESS,mfcc,extra_trees,weighted avg,0.9972677595628416,0.9972222222222222,0.9972220293075906,360.0
single_TESS,mfcc,rbf_svm,neutral,1.0,1.0,1.0,60.0
single_TESS,mfcc,rbf_svm,happy,1.0,1.0,1.0,60.0
single_TESS,mfcc,rbf_svm,sad,1.0,1.0,1.0,60.0
single_TESS,mfcc,rbf_svm,angry,1.0,1.0,1.0,60.0
single_TESS,mfcc,rbf_svm,fear,1.0,1.0,1.0,60.0
single_TESS,mfcc,rbf_svm,disgust,1.0,1.0,1.0,60.0
single_TESS,mfcc,rbf_svm,accuracy,1.0,1.0,1.0,1.0
single_TESS,mfcc,rbf_svm,macro avg,1.0,1.0,1.0,360.0
single_TESS,mfcc,rbf_svm,weighted avg,1.0,1.0,1.0,360.0
single_TESS,full,dummy_most_frequent,neutral,0.16666666666666666,1.0,0.2857142857142857,60.0
single_TESS,full,dummy_most_frequent,happy,0.0,0.0,0.0,60.0
single_TESS,full,dummy_most_frequent,sad,0.0,0.0,0.0,60.0
single_TESS,full,dummy_most_frequent,angry,0.0,0.0,0.0,60.0
single_TESS,full,dummy_most_frequent,fear,0.0,0.0,0.0,60.0
single_TESS,full,dummy_most_frequent,disgust,0.0,0.0,0.0,60.0
single_TESS,full,dummy_most_frequent,accuracy,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
single_TESS,full,dummy_most_frequent,macro avg,0.027777777777777776,0.16666666666666666,0.047619047619047616,360.0
single_TESS,full,dummy_most_frequent,weighted avg,0.027777777777777776,0.16666666666666666,0.047619047619047616,360.0
single_TESS,full,logistic_regression,neutral,1.0,1.0,1.0,60.0
single_TESS,full,logistic_regression,happy,1.0,1.0,1.0,60.0
single_TESS,full,logistic_regression,sad,1.0,1.0,1.0,60.0
single_TESS,full,logistic_regression,angry,1.0,1.0,1.0,60.0
single_TESS,full,logistic_regression,fear,1.0,1.0,1.0,60.0
single_TESS,full,logistic_regression,disgust,1.0,1.0,1.0,60.0
single_TESS,full,logistic_regression,accuracy,1.0,1.0,1.0,1.0
single_TESS,full,logistic_regression,macro avg,1.0,1.0,1.0,360.0
single_TESS,full,logistic_regression,weighted avg,1.0,1.0,1.0,360.0
single_TESS,full,linear_svm,neutral,1.0,1.0,1.0,60.0
single_TESS,full,linear_svm,happy,1.0,1.0,1.0,60.0
single_TESS,full,linear_svm,sad,1.0,1.0,1.0,60.0
single_TESS,full,linear_svm,angry,1.0,1.0,1.0,60.0
single_TESS,full,linear_svm,fear,1.0,1.0,1.0,60.0
single_TESS,full,linear_svm,disgust,1.0,1.0,1.0,60.0
single_TESS,full,linear_svm,accuracy,1.0,1.0,1.0,1.0
single_TESS,full,linear_svm,macro avg,1.0,1.0,1.0,360.0
single_TESS,full,linear_svm,weighted avg,1.0,1.0,1.0,360.0
single_TESS,full,random_forest,neutral,0.9836065573770492,1.0,0.9917355371900827,60.0
single_TESS,full,random_forest,happy,1.0,1.0,1.0,60.0
single_TESS,full,random_forest,sad,1.0,1.0,1.0,60.0
single_TESS,full,random_forest,angry,1.0,1.0,1.0,60.0
single_TESS,full,random_forest,fear,1.0,1.0,1.0,60.0
single_TESS,full,random_forest,disgust,1.0,0.9833333333333333,0.9915966386554622,60.0
single_TESS,full,random_forest,accuracy,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222
single_TESS,full,random_forest,macro avg,0.9972677595628415,0.9972222222222222,0.9972220293075909,360.0
single_TESS,full,random_forest,weighted avg,0.9972677595628416,0.9972222222222222,0.9972220293075906,360.0
single_TESS,full,extra_trees,neutral,0.9836065573770492,1.0,0.9917355371900827,60.0
single_TESS,full,extra_trees,happy,1.0,1.0,1.0,60.0
single_TESS,full,extra_trees,sad,1.0,1.0,1.0,60.0
single_TESS,full,extra_trees,angry,1.0,1.0,1.0,60.0
single_TESS,full,extra_trees,fear,1.0,1.0,1.0,60.0
single_TESS,full,extra_trees,disgust,1.0,0.9833333333333333,0.9915966386554622,60.0
single_TESS,full,extra_trees,accuracy,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222
single_TESS,full,extra_trees,macro avg,0.9972677595628415,0.9972222222222222,0.9972220293075909,360.0
single_TESS,full,extra_trees,weighted avg,0.9972677595628416,0.9972222222222222,0.9972220293075906,360.0
single_TESS,full,rbf_svm,neutral,1.0,1.0,1.0,60.0
single_TESS,full,rbf_svm,happy,1.0,1.0,1.0,60.0
single_TESS,full,rbf_svm,sad,1.0,1.0,1.0,60.0
single_TESS,full,rbf_svm,angry,1.0,1.0,1.0,60.0
single_TESS,full,rbf_svm,fear,1.0,1.0,1.0,60.0
single_TESS,full,rbf_svm,disgust,1.0,1.0,1.0,60.0
single_TESS,full,rbf_svm,accuracy,1.0,1.0,1.0,1.0
single_TESS,full,rbf_svm,macro avg,1.0,1.0,1.0,360.0
single_TESS,full,rbf_svm,weighted avg,1.0,1.0,1.0,360.0
